"pair_id"	"region"	"pos"	"donor_freq"	"recip_freq"
39	"NS"	744	0.99229241	1
39	"PA"	1030	0.99393475	1
39	"PA"	1635	0.9728559	1
39	"PA"	1828	0.98389815	1
39	"PA"	567	0.9607934	1
39	"PA"	606	0.988948725	1
39	"PA"	786	0.99277482	1
39	"PB1"	1194	0.97413795	1
39	"PB1"	1344	0.99032584	1
39	"PB1"	1430	0.8776553	1
39	"PB1"	573	0.99106906	1
39	"PB1"	574	0.97223435	1
39	"PB1"	60	0.9868024	1
39	"PB1"	611	0.91887245	1
39	"PB1"	613	0.91314515	1
39	"PB2"	1199	0.9860553	1
39	"PB2"	1377	0.98624915	1
39	"PB2"	295	0.6404855	1
39	"PB2"	421	0.9644842	1
39	"M"	139	1	0.92884265
39	"M"	951	1	0.9877346
39	"NA_"	1204	1	0.9736467
39	"NA_"	766	1	0.99242269
39	"NP"	1169	1	0.96909285
39	"NP"	199	1	0.6442075
39	"NP"	645	1	0.91971835
39	"PA"	1504	1	0.98680225
39	"PA"	1677	1	0.992080725
39	"PA"	1770	1	0.649946
39	"PA"	510	1	0.962331
39	"PB1"	1826	1	0.98869225
39	"PB1"	1966	1	0.98650885
39	"PB1"	2081	1	0.96926605
39	"PB1"	592	1	0.97842035
39	"PB2"	451	1	0.982525
39	"PB2"	912	1	0.99146579
40	"HA"	897	0.993545755	1
40	"PA"	1581	0.9207932	1
40	"PB2"	1832	0.9613641	1
40	"PA"	456	0.98072045	1
40	"HA"	237	1	0.991652425
40	"M"	869	1	0.99411043
40	"PB2"	1239	1	0.684114
40	"PB2"	1350	1	0.991983955
40	"PB2"	2012	1	0.98352045
40	"PB2"	576	1	0.9916542
41	"HA"	280	0.9417591	1
41	"PA"	1122	0.96610825	1
41	"PA"	1626	0.90534015	1
41	"PB2"	1710	0.98886655	1
41	"PA"	397	0.99157782	1
41	"PA"	535	0.95515735	1
41	"HA"	722	1	0.992114295
41	"NP"	996	1	0.98521865
41	"PB1"	1402	1	0.9874947
42	"HA"	1338	0.9429943	1
42	"HA"	433	0.990564375	1
42	"HA"	713	0.986395025	1
42	"HA"	765	0.93826895	1
42	"NS"	65	0.349539	1
42	"NS"	658	0.9774188	1
42	"PA"	1503	0.9883101	1
42	"PB1"	1439	0.949945	1
42	"PB2"	1926	0.9582907	1
42	"PA"	255	0.95634205	1
42	"NP"	152	1	0.97539116
42	"PB1"	1933	1	0.884734
42	"PB2"	2180	1	0.93953295
43	"HA"	1338	0.9429943	1
43	"HA"	433	0.990564375	1
43	"HA"	713	0.986395025	1
43	"HA"	765	0.93826895	1
43	"NS"	65	0.349539	1
43	"NS"	658	0.9774188	1
43	"PA"	1503	0.9883101	1
43	"PB1"	1439	0.949945	1
43	"PB2"	1926	0.9582907	1
43	"PA"	255	0.95634205	1
43	"HA"	787	1	0.98342435
43	"PB2"	1137	1	0.992129995
43	"PB2"	2122	1	0.91023365
43	"PB2"	615	1	0.985816
43	"PB2"	906	1	0.9331259
43	"PA"	282	1	0.97424115
44	"PB1"	1196	0.93955495	1
44	"PB2"	38	1	0.3446585
45	"PA"	1877	0.8519785	1
45	"PB1"	623	0.972525	1
45	"PB2"	313	0.9554568	1
45	"HA"	1296	1	0.93665875
45	"HA"	335	1	0.9713923
45	"HA"	474	1	0.9654238
45	"NP"	1380	1	0.98832596
45	"PB1"	201	1	0.989168515
46	"NP"	847	0.991726245	1
46	"NS"	273	0.988654395	1
46	"PB1"	1553	0.93663255	1
46	"PB2"	1729	0.99250656	1
46	"PA"	398	0.8697755	1
46	NA	NA	NA	NA
47	"NP"	1305	0.95298355	1
47	"PA"	1934	0.981949085	1
47	"PA"	2015	0.986952235	1
47	"PB1"	513	0.985867	1
47	"PB1"	933	0.994343645	1
47	"NS"	54	1	0.6841035
48	"PA"	1341	0.0174934	0.7783425
48	"PB2"	1212	0.02056975	0.534258
48	"PB1"	1783	1	0.97050415
48	"PB1"	1819	1	0.91860565
48	"PB2"	1449	1	0.98507905
48	"PB2"	990	1	0.977864565
49	"HA"	686	0.9733653	1
49	"HA"	745	0.97002195	1
49	"HA"	758	0.97178525	1
49	"HA"	773	0.97054965	1
49	"HA"	800	0.9681006	1
49	"HA"	848	0.9716552	1
49	"HA"	870	0.9703149	1
49	"HA"	879	0.9698316	1
49	"NP"	160	0.94856815	1
49	"NP"	235	0.9777817	1
49	"NP"	924	0.9187819	1
49	"NS"	82	0.99255681	1
49	"PB1"	1157	0.9609528	1
49	"PB2"	1818	0.99172305	1
49	"PB2"	199	0.985869	1
49	"PB2"	2142	0.9865508	1
49	"PA"	228	0.98112705	1
49	"PA"	229	0.9804489	1
49	"PA"	231	0.9806877	1
49	"M"	933	1	0.989646515
49	"NS"	617	1	0.98849687
49	"PA"	2096	1	0.9825592
49	"PB2"	1062	1	0.336401
49	"PA"	372	1	0.9554999
50	"M"	933	0.989646515	1
50	"NS"	617	0.98849687	1
50	"PA"	2096	0.9825592	1
50	"PB2"	1062	0.336401	1
50	"PA"	372	0.9554999	1
50	"HA"	686	1	0.9733653
50	"HA"	745	1	0.97002195
50	"HA"	758	1	0.97178525
50	"HA"	773	1	0.97054965
50	"HA"	800	1	0.9681006
50	"HA"	848	1	0.9716552
50	"HA"	870	1	0.9703149
50	"HA"	879	1	0.9698316
50	"NP"	160	1	0.94856815
50	"NP"	235	1	0.9777817
50	"NP"	924	1	0.9187819
50	"NS"	82	1	0.99255681
50	"PB1"	1157	1	0.9609528
50	"PB2"	1818	1	0.99172305
50	"PB2"	199	1	0.985869
50	"PB2"	2142	1	0.9865508
50	"PA"	228	1	0.98112705
50	"PA"	229	1	0.9804489
50	"PA"	231	1	0.9806877
51	"HA"	686	0.9733653	1
51	"HA"	745	0.97002195	1
51	"HA"	758	0.97178525	1
51	"HA"	773	0.97054965	1
51	"HA"	800	0.9681006	1
51	"HA"	848	0.9716552	1
51	"HA"	870	0.9703149	1
51	"HA"	879	0.9698316	1
51	"NP"	160	0.94856815	1
51	"NP"	235	0.9777817	1
51	"NP"	924	0.9187819	1
51	"NS"	82	0.99255681	1
51	"PB1"	1157	0.9609528	1
51	"PB2"	1818	0.99172305	1
51	"PB2"	199	0.985869	1
51	"PB2"	2142	0.9865508	1
51	"PA"	228	0.98112705	1
51	"PA"	229	0.9804489	1
51	"PA"	231	0.9806877	1
51	"HA"	1080	1	0.9849594
51	"NP"	1030	1	0.9508383
51	"PA"	1394	1	0.991963225
51	"PA"	2002	1	0.919302
51	"PA"	2006	1	0.922876
51	"PB1"	1840	1	0.9828848
51	"PB2"	2019	1	0.99419207
51	"PB2"	215	1	0.99483089
52	"M"	933	0.989646515	1
52	"NS"	617	0.98849687	1
52	"PA"	2096	0.9825592	1
52	"PB2"	1062	0.336401	1
52	"PA"	372	0.9554999	1
52	"HA"	1080	1	0.9849594
52	"NP"	1030	1	0.9508383
52	"PA"	1394	1	0.991963225
52	"PA"	2002	1	0.919302
52	"PA"	2006	1	0.922876
52	"PB1"	1840	1	0.9828848
52	"PB2"	2019	1	0.99419207
52	"PB2"	215	1	0.99483089
53	NA	NA	NA	NA
53	"PA"	782	1	0.93258225
54	"HA"	1205	0.99296851	1
54	"HA"	365	0.993951395	1
54	"NS"	628	0.97838265	1
54	"PB1"	1925	0.97551465	1
54	"PB2"	1051	0.984073565	1
54	"PB2"	122	0.9671737	1
54	"PB2"	1308	0.9120287	1
54	"PB2"	1564	0.992655055	1
54	"PB2"	67	0.990432655	1
54	"PB2"	682	0.98986082	1
54	"PB2"	871	0.97543585	1
54	"PB2"	872	0.97619105	1
54	"HA"	1468	1	0.97827145
54	"PB1"	1767	1	0.98435755
54	"PB1"	544	1	0.96995035
54	"PB1"	616	1	0.95817145
54	"PA"	663	1	0.992398015
55	"HA"	688	0.98588815	1
55	"HA"	875	0.99220342	1
55	"NP"	1130	0.99240869	1
55	"NP"	1332	0.9684928	1
55	"NP"	903	0.7532515	1
55	"PB1"	2241	0.9849777	1
55	"PB1"	443	0.98414195	1
55	"PB2"	1763	0.8260645	1
55	"PB2"	2218	0.854358	1
55	"PB2"	247	0.99133792	1
55	"PB1"	358	0.9552791	1
55	"NP"	1053	1	0.991218605
55	"NP"	318	1	0.99180897
55	"PA"	1311	1	0.9758255
55	"PB1"	918	1	0.98895585
55	"PB2"	1698	1	0.99257185
56	"NP"	1053	0.991218605	1
56	"NP"	318	0.99180897	1
56	"PA"	1311	0.9758255	1
56	"PB1"	918	0.98895585	1
56	"PB2"	1698	0.99257185	1
56	"HA"	688	1	0.98588815
56	"HA"	875	1	0.99220342
56	"NP"	1130	1	0.99240869
56	"NP"	1332	1	0.9684928
56	"NP"	903	1	0.7532515
56	"PB1"	2241	1	0.9849777
56	"PB1"	443	1	0.98414195
56	"PB2"	1763	1	0.8260645
56	"PB2"	2218	1	0.854358
56	"PB2"	247	1	0.99133792
56	"PB1"	358	1	0.9552791
57	"HA"	1696	0.9816807	1
57	"HA"	209	0.98980405	1
57	"HA"	682	0.99113795	1
57	"PA"	1638	0.97740765	1
57	"PB2"	1923	0.994493825	1
57	"PB2"	24	0.9084299	1
57	"HA"	35	1	0.6696625
58	"NP"	1199	0.99379181	1
58	"NS"	192	0.9820877	1
58	"NS"	535	0.97588465	1
58	"PB1"	1550	0.96559125	1
58	"PB1"	282	0.956952	1
58	"HA"	1203	1	0.9585488
58	"HA"	1258	1	0.97425335
58	"HA"	438	1	0.97494435
58	"M"	869	1	0.99401669
58	"PA"	1055	1	0.9533986
58	"PA"	1449	1	0.96650135
58	"PB1"	1923	1	0.625987
58	"PA"	35	1	0.9466324
59	"HA"	1552	0.855502	1
59	"HA"	234	0.848798	1
59	"NP"	397	0.91927385	1
59	"PA"	2053	0.98799235	1
59	"PB2"	2061	0.95236085	1
59	"PA"	191	0.872325	1
59	"M"	822	1	0.96244565
59	"NP"	62	1	0.9549704
59	"PB2"	2023	1	0.9846521
60	NA	NA	NA	NA
60	"PB2"	1629	1	0.890078
61	NA	NA	NA	NA
61	"PB1"	1863	1	0.399079
62	"HA"	1230	0.95575085	1
62	"M"	735	0.991404165	1
62	"M"	900	0.9781646	1
62	"NS"	536	0.987836135	1
62	"PB2"	1281	0.9352224	1
62	"PB2"	1926	0.97137985	1
62	"PB2"	2210	0.993804135	1
62	"PB1"	678	1	0.99433499
62	"PA"	705	1	0.990726465
